GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
Greedy,None,Uniform,Medium,2000,5000,0,12,23,7,100,0.06,12520,1,Max. iterations
Greedy,None,Uniform,Medium,2000,5000,0,12,23,7,100,0.06,12520,1,Max. iterations
Greedy,None,Uniform,Medium,2000,5000,0,12,23,7,100,0.06,12524,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,8,99.97,0.11,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,8,99.97,0.11,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,8,99.97,0.11,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,8,99.97,0.11,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,8,99.97,0.11,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,7,99.99,0.12,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,7,99.99,0.12,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,7,99.99,0.12,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,7,99.99,0.12,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,10000,0,12,Not Solved,7,99.99,0.12,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,10,99.89,0.14,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,10,99.89,0.14,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,10,99.89,0.14,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,10,99.89,0.14,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,10,99.89,0.14,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,11,99.95,0.16,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,11,99.95,0.16,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,11,99.95,0.16,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,11,99.95,0.16,Not Solved,1,Max. iterations
Greedy,None,Uniform,Medium,2000,20000,0,12,Not Solved,11,99.95,0.16,Not Solved,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,116,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,116,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,120,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,120,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,120,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,114,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,121,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,121,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,121,1,Max. iterations
Greedy,None,Uniform,Soft,100,1000,0.1,12,1,1,100,0.04,121,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.09,458,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.09,489,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.09,489,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.09,489,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.09,490,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.08,463,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.08,463,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.08,487,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.08,487,1,Max. iterations
Greedy,None,Uniform,Soft,100,2000,0.2,12,1,1,100,0.08,487,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.21,2883,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.21,3063,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.21,3064,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.21,3068,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.21,3115,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.19,2917,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.19,3102,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.19,3102,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.19,3111,1,Max. iterations
Greedy,None,Uniform,Soft,100,5000,0.5,12,1,1,100,0.19,3117,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.17,14378,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.17,15207,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.17,15222,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.17,15241,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.17,15254,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.18,15403,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.18,15410,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.18,15426,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.18,15429,1,Max. iterations
Greedy,None,Uniform,Soft,100,10000,1,12,2,2,100,0.18,15442,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.26,68402,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.26,68726,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.26,73736,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.26,73895,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.26,73956,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.25,69594,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.25,69591,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.25,73303,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.25,73315,1,Max. iterations
Greedy,None,Uniform,Soft,100,20000,2,12,3,3,100,0.25,73500,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,123,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,123,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,123,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,123,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,125,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,123,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,123,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,123,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,124,1,Max. iterations
Greedy,None,Uniform,Soft,1000,1000,0,12,1,1,100,0.27,124,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,3,3,100,0.13,695,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,3,3,100,0.13,696,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,3,3,100,0.13,696,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,3,3,100,0.13,696,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,3,3,100,0.13,703,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,2,2,100,0.22,599,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,2,2,100,0.22,600,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,2,2,100,0.22,600,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,2,2,100,0.22,600,1,Max. iterations
Greedy,None,Uniform,Soft,1000,2000,0,12,2,2,100,0.22,602,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,4,4,100,0.24,4810,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,4,4,100,0.24,4811,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,4,4,100,0.24,4813,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,4,4,100,0.24,4822,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,4,4,100,0.24,4866,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,5,5,100,0.15,5020,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,5,5,100,0.15,5022,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,5,5,100,0.15,5028,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,5,5,100,0.15,5032,1,Max. iterations
Greedy,None,Uniform,Soft,1000,5000,0,12,5,5,100,0.15,5093,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,7,7,100,0.18,23555,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,7,7,100,0.18,23564,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,7,7,100,0.18,23569,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,7,7,100,0.18,24130,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,7,7,100,0.18,24240,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,8,8,100,0.16,25059,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,8,8,100,0.16,25426,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,8,8,100,0.16,25464,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,8,8,100,0.16,25468,1,Max. iterations
Greedy,None,Uniform,Soft,1000,10000,0.01,12,8,8,100,0.16,25523,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,10,10,100,0.22,118730,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,10,10,100,0.22,118840,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,10,10,100,0.22,126056,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,10,10,100,0.22,126262,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,10,10,100,0.22,126325,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,11,11,100,0.22,113207,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,11,11,100,0.22,116127,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,11,11,100,0.22,119403,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,11,11,100,0.22,119430,1,Max. iterations
Greedy,None,Uniform,Soft,1000,20000,0.02,12,11,11,100,0.22,119655,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,189,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,189,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,201,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,202,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,202,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,192,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,201,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,202,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,202,1,Max. iterations
Greedy,None,Uniform,Soft,2000,1000,0,12,6,6,100,0.05,203,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,760,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,835,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,835,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,840,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,851,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,824,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,828,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,828,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,828,1,Max. iterations
Greedy,None,Uniform,Soft,2000,2000,0,12,6,6,100,0.1,827,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,9,9,100,0.13,6123,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,9,9,100,0.13,6126,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,9,9,100,0.13,6334,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,9,9,100,0.13,6335,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,9,9,100,0.13,6338,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,11,11,100,0.1,6740,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,11,11,100,0.1,6747,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,11,11,100,0.1,7089,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,11,11,100,0.1,7090,1,Max. iterations
Greedy,None,Uniform,Soft,2000,5000,0,12,11,11,100,0.1,7092,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,30873,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,32709,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,32705,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,32726,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,32742,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,31909,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,31928,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,33605,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,33612,1,Max. iterations
Greedy,None,Uniform,Soft,2000,10000,0,12,13,13,100,0.14,33643,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,20,12,100,0.18,167584,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,20,12,100,0.18,175975,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,20,12,100,0.18,176421,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,20,12,100,0.18,176925,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,20,12,100,0.18,178046,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,17,11,100,0.2,157781,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,17,11,100,0.2,171829,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,17,11,100,0.2,171952,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,17,11,100,0.2,171971,1,Max. iterations
Greedy,None,Uniform,Soft,2000,20000,0,12,17,11,100,0.2,172104,1,Max. iterations
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.18,47,103,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.2,47,106,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.16,47,104,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.18,48,106,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.19,48,105,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.2,47,103,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.19,47,105,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.18,47,103,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.18,47,106,Max. coverage
Random,None,Uniform,Hard,100,1000,0.1,12,2,2,100,0.21,48,107,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.25,217,206,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.25,217,207,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.28,217,206,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.27,218,207,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.28,219,203,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.25,216,203,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.26,216,205,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.25,216,205,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.25,217,204,Max. coverage
Random,None,Uniform,Hard,100,2000,0.2,12,3,3,100,0.25,219,204,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.29,1199,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.28,1190,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.28,1205,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.28,1192,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.28,1198,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.29,1202,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.28,1218,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.28,1183,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.28,1188,403,Max. coverage
Random,None,Uniform,Hard,100,5000,0.5,12,7,7,100,0.28,1193,403,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.32,12118,803,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.31,12066,803,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.32,12212,803,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.31,12068,804,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.31,11867,803,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.31,12017,803,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.32,12103,803,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.32,12098,803,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.32,12132,803,Max. coverage
Random,None,Uniform,Hard,100,10000,1,12,13,13,100,0.31,11913,803,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,39,100,0.16,101794,11185,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,39,100,0.16,101327,11202,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,38,100,0.16,101833,11164,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,39,100,0.16,103838,11155,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,39,100,0.16,102066,11168,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,38,38,100,0.16,102335,11153,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,39,100,0.16,105545,11142,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,39,100,0.16,101273,11132,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,39,100,0.16,101550,11168,Max. coverage
Random,None,Uniform,Hard,100,20000,2,7,39,39,100,0.16,103165,11161,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,94,10,100,0,12474,11978,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,92,9,100,0,12717,11406,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,91,10,100,0,13292,11869,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,88,10,100,0,13307,11871,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,81,9,100,0.01,13529,11828,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,84,9,100,0,11663,11017,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,67,8,100,0.01,11677,11029,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,78,8,100,0.01,11799,10824,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,77,9,100,0.01,11808,10825,Max. coverage
Random,None,Uniform,Hard,1000,1000,0,12,79,8,100,0.01,11823,10850,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,84,9,100,0.01,25498,11808,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,83,9,100,0.01,25900,11952,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,91,11,100,0.01,27363,11909,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,86,10,100,0.01,27397,11937,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,87,8,100,0.01,27494,11688,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,95,10,100,0.01,26893,12229,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,93,9,100,0.01,28371,12271,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,83,10,100,0.01,28714,12365,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,92,10,100,0.01,28757,12408,Max. coverage
Random,None,Uniform,Hard,1000,2000,0,12,83,9,100,0.01,29011,12494,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,94,10,100,0.02,77533,12956,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,102,9,100,0.02,99742,12718,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,95,10,100,0.02,101764,13039,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,99,11,100,0.02,102472,13055,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,97,10,100,0.02,102565,13127,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,100,10,100,0.02,86414,13094,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,93,10,100,0.02,98538,12823,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,92,9,100,0.02,99485,12945,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,99,11,100,0.02,99780,12966,Max. coverage
Random,None,Uniform,Hard,1000,5000,0,12,93,10,100,0.02,100717,13044,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,101,10,100,0.04,256343,12956,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,102,11,100,0.04,256953,12955,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,103,11,100,0.04,270838,13100,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,101,11,100,0.04,273908,13358,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,96,10,100,0.04,274042,13245,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,99,11,100,0.04,257939,12874,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,104,10,100,0.04,258035,12888,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,94,9,100,0.04,263109,12750,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,101,10,100,0.04,268705,12980,Max. coverage
Random,None,Uniform,Hard,1000,10000,0.01,12,95,10,100,0.04,269530,12983,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,106,10,100,0.08,750741,13546,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,115,10,100,0.07,752990,13405,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,104,10,100,0.08,785095,13304,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,111,11,100,0.07,791830,13392,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,108,11,100,0.07,795608,13578,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,107,10,100,0.08,758345,13214,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,110,9,100,0.07,766877,13284,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,115,12,100,0.07,772516,13433,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,109,10,100,0.07,774377,13286,Max. coverage
Random,None,Uniform,Hard,1000,20000,0.02,12,113,11,100,0.07,778976,13604,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,347,10,100,0,135219,42409,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,336,9,100,0,135772,42589,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,356,9,100,0,137762,41821,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,337,9,100,0,138329,41986,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,355,12,100,0,141336,42810,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,315,9,100,0,122516,39543,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,329,9,100,0,122521,39556,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,333,10,100,0,130298,39840,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,334,12,100,0,130552,39904,Max. coverage
Random,None,Uniform,Hard,2000,1000,0,12,322,10,100,0,132018,40342,Max. coverage
Random,None,Uniform,Hard,2000,2000,0,12,392,12,100,0,338960,47492,Max. coverage
Random,None,Uniform,Hard,2000,2000,0,12,373,10,100,0,339930,47402,Max. coverage
Random,None,Uniform,Hard,2000,2000,0,12,389,12,100,0,348225,47175,Max. coverage
Random,None,Uniform,Hard,2000,2000,0,12,415,10,100,0,350792,47495,Max. coverage
Random,None,Uniform,Hard,2000,2000,0,12,386,11,100,0,353011,47766,Max. coverage
Random,None,Uniform,Hard,2000,2000,0,12,385,10,100,0,314878,45741,Max. coverage
